id,dtweet,class,Detect_language,tweet,,
7.12023187597468E+017,"البنتاغون: التحالف دمر مخازن أسلحة كيماوية تابعة لداعش في العراق
https://t.co/dMjxAaJN3l https://t.co/1HXl6KhBKx",0,ar,"Pentagon: The coalition destroyed ISIS chemical warehouses in Iraq
https://t.co/dmjxajn3l https://t.co/1hxl6khbkx",,
7.1152910048206E+017,https://t.co/SkFPU5YuAK,0,und,https://t.co/SkFPU5YuAK,,
6.65554413206E+017,@MidIsaac im learning about what teaching or group they follow because its definitely not from the Prophet or the Quran,0,en,@MidIsaac im learning about what teaching or group they follow because its definitely not from the Prophet or the Quran,,
5.61130274226852E+017,Dozens of soldiers in regime forces killed and wounded in Violent clashes around Ariha: Idlib provi... http://t.co/MeSv7b9xED #Terrorism,0,en,Dozens of soldiers in regime forces killed and wounded in Violent clashes around Ariha: Idlib provi... http://t.co/MeSv7b9xED #Terrorism,,
7.12232415633269E+017,"Extremely sorry for #Brussels and the families, but please stop with useless prayer, religion & imperialism got us here; enter the hawks.",0,en,"Extremely sorry for #Brussels and the families, but please stop with useless prayer, religion & imperialism got us here; enter the hawks.",,
7.18332804610789E+017,"""Remember me and I will remember you!""
#Quran 2:152

""They forgot Allah so He forgot them""
#Quran 9:67",0,en,"""Remember me and I will remember you!""
#Quran 2:152

""They forgot Allah so He forgot them""
#Quran 9:67",,
7.122160193901E+017,"Bus, tram & metro services in Brussels shut down after #BrusselsAttack https://t.co/dEWHFsYSjz https://t.co/BleunrKx2u",0,en,"Bus, tram & metro services in Brussels shut down after #BrusselsAttack https://t.co/dEWHFsYSjz https://t.co/BleunrKx2u",,
7.20681221337059E+017,"Tommy Robinson Walks Free From Court, Judge Slams Police Persecution https://t.co/EaZ6ZjITsY via @BreitbartNews Tommy Robinson is a hero",0,en,"Tommy Robinson Walks Free From Court, Judge Slams Police Persecution https://t.co/EaZ6ZjITsY via @BreitbartNews Tommy Robinson is a hero",,
7.17682964197409E+017,RT @muslamist: When you need to stir hatred so you use lame ass puns and photoshop stock images to make it look like more real... https://t.co/a6JgQhb9SO,0,en,RT @muslamist: When you need to stir hatred so you use lame ass puns and photoshop stock images to make it look like more real... https://t.co/a6JgQhb9SO,,
7.12694995229229E+017,Imams in Nederland en België doe oproepen voor verdraagzaamheid.Dank jullie voor jullie bijdrage #hartverwarmend   https://t.co/aArGxRTCp3,0,nl,Imams in the Netherlands and Belgium make calls for tolerance. This is you for your contribution #hartwarmend https://t.co/aargxrtcp3,,
7.94112954010599E+017,#اخبار_مصرegynews#  التنظيم والإدارة يتلقى اقتراحات المواطنين على لائحة الخدمة المدنية إليكترونيا… https://t.co/qECSJ3IFVd,0,ar,# News Egypt egynews# Organization and management receives citizens' suggestions on the civil service list ...,,
5.65249650631119E+017,"RT @oklacomanche: House Republican wants to skirt Baghdad, arm the Kurds

http://t.co/ceocK07aXT
#TwitterKurds",0,en,"RT @oklacomanche: House Republican wants to skirt Baghdad, arm the Kurds

http://t.co/ceocK07aXT
#TwitterKurds",,
6.65285608613499E+017,De #rodeduivels spelen een goede match en de nieuwe inbreng hebben meer dan hun best gedaan #BELITA #belita,0,nl,The #rodeduivels play a good match and the new input have done more than their best #belita #belita,,
7.33460612290744E+017,We hide behind a fake smile to mask the pain but sometimes we wish someone would look closely enough and see how broken we really are inside,0,en,We hide behind a fake smile to mask the pain but sometimes we wish someone would look closely enough and see how broken we really are inside,,
7.31247108326609E+017,RT @nytimes: How to spend 36 hours in Amsterdam https://t.co/geVQ6AnKkM https://t.co/8YNkeosIU8,0,en,RT @nytimes: How to spend 36 hours in Amsterdam https://t.co/geVQ6AnKkM https://t.co/8YNkeosIU8,,
7.20642465640903E+017,"1 decade ago in Senegal, I was lucky enough to meet the rare talent that is @lpolgreen. So proud to see her promoted to NYT masthead today",0,en,"1 decade ago in Senegal, I was lucky enough to meet the rare talent that is @lpolgreen. So proud to see her promoted to NYT masthead today",,
7.19823782995583E+017,Two Russian military pilots killed in Syria helicopter crash https://t.co/7zl4g1UGLp,0,en,Two Russian military pilots killed in Syria helicopter crash https://t.co/7zl4g1UGLp,,
7.94365151826756E+017,Government acknowledges Abdi Nur's death in Syria in one court filing today. Nur one of two men charged in absentia… https://t.co/o7st0cN1vG,0,en,Government acknowledges Abdi Nur's death in Syria in one court filing today. Nur one of two men charged in absentia… https://t.co/o7st0cN1vG,,
5.65422893119844E+017,قبل أن أسافر للخارج كنت أعتقد أن الإضطهاد والتمييز والعنف أحياناً ضد المسلمين والعرب صناعة قومجية إسلامجية. مع الأسف هو واقع وإعلامهم متواطئ,0,ar,"Before I travel abroad, I thought that persecution, discrimination, and violence sometimes against Muslims and Arabs are an Islamic manufacturer. Unfortunately, it is a reality and their media is complicit",,
5.62947219645825E+017,"الصور قديمة 

وانصحك @2012_jnOooOn تتفرجين على اصدار #غزوة_الكرار 

وشوفي البيشمركة ماحصل لهم :) وهذه تازة حديثة",0,ar,"Old photos

I advise you @2012_JNOOOON Specialized on the issuance of #Battle of Cross

And see the peshmerga what happened to them :) This is a modern Taza",,
7.10133929181913E+017,"إنفجار في العاصمة الإيرانية طهران
https://t.co/UKjEspDlBS https://t.co/6xDbGwWSVT",0,ar,"An explosion in the Iranian capital, Tehran
https://t.co/ukjespdlbs https://t.co/6xdbgwsvt",,
7.12727603736613E+017,"RT @noorkust: If the world is against Afridi @SAfridiOfficial ,I am against the world. We love u man https://t.co/1JAseGqlJ9",0,en,"RT @noorkust: If the world is against Afridi @SAfridiOfficial ,I am against the world. We love u man https://t.co/1JAseGqlJ9",,
7.19971960726372E+017,"مختص: تنظيف الأذن بأعواد القطن أشبه بحشو مدفع بالمتفجرات !
يُكتفى بمسح الظاهر. https://t.co/CFHpr9x4HY",0,ar,"Specialized: Cotton sticks with cotton sticks are like filling with explosives!
It is sufficient to wipe the apparent. https://t.co/cfhpr9x4hyy",,
6.63134814183277E+017,@sunnysingh_nw3 When weekend entertainment is at its worst... Not that it's been great even with no Halloween theme on...,0,en,@sunnysingh_nw3 When weekend entertainment is at its worst... Not that it's been great even with no Halloween theme on...,,
7.91903373792379E+017,"Rebel shelling kills children at school in west Aleppo: government, monitor https://t.co/NIupadYLL0 #CPVTS",0,en,"Rebel shelling kills children at school in west Aleppo: government, monitor https://t.co/NIupadYLL0 #CPVTS",,
7.31219515313426E+017,Real Madrid rouwt om in Irak vermoorde fans https://t.co/VEVvPVPdbE #RealMadrid via @telegraaf,0,nl,Real Madrid mourns fans murdered in Iraq https://t.co/vevvpvpdbe #Realmadrid via @telegraaf,,
7.12271430638035E+017,RT @jamesmenendez: Busy @bbcnewshour as you'd expect - not much time to tweet - but v good analysis on #Brussels from @gordoncorera and @ShirazMaher coming up,0,en,RT @jamesmenendez: Busy @bbcnewshour as you'd expect - not much time to tweet - but v good analysis on #Brussels from @gordoncorera and @ShirazMaher coming up,,
7.94817322334753E+017,"RT @ajamubaraka: The War on Terror has done nothing but create failed states, massive refugee crises & more terrorist organizations. #NoMoreWar #SteinBaraka",0,en,"RT @ajamubaraka: The War on Terror has done nothing but create failed states, massive refugee crises & more terrorist organizations. #NoMoreWar #SteinBaraka",,
6.62619741312393E+017,RT @Ro_ro_000: 😂😂😂متتتت https://t.co/tIUfoPHS1l,0,ar,RT @ro_ro_000: 😂😂😂,,
5.61133564083716E+017,Tweeting the Jihad: Social Media Networks of Western Foreign Fighters in Syria and Iraq: Journ... http://t.co/EVdXeRXJVG #Radicalisation,0,en,Tweeting the Jihad: Social Media Networks of Western Foreign Fighters in Syria and Iraq: Journ... http://t.co/EVdXeRXJVG #Radicalisation,,
7.94197448717636E+017,"رزكار عبيد: يقتصر عمل اغلب المنظمات على ساعات محددة فيما تعمل مؤسسة البارزاني الخيرية على مدار اليوم
#الموصل https://t.co/V1VT8T40x2",0,ar,"Rizkar Obaid: Most organizations work is limited to specific hours, while the Barzani Charitable Foundation operates throughout the day
#Mosul https://t.co/v1vt8t40x2",,
6.66035838766211E+017,"Following the #ParisAttacks, Erdogan is walking around the conference rooms in Antalya like a leper. 

#G20 #G20Turkey",0,en,"Following the #ParisAttacks, Erdogan is walking around the conference rooms in Antalya like a leper. 

#G20 #G20Turkey",,
7.31655307403907E+017,"@JettGoldsmith Easy to find, forgive but as a matter of principle I don't name people. Check around you can't miss them.",0,en,"@JettGoldsmith Easy to find, forgive but as a matter of principle I don't name people. Check around you can't miss them.",,
6.65671196273467E+017,@FoRelate van jou geleerd,0,nl,@Forelate learned from you,,
7.94565516249756E+017,"@Rushman07 I am in a solid blue state, I am not wasting my vote on red or blue, you do understand the electoral college?",0,en,"@Rushman07 I am in a solid blue state, I am not wasting my vote on red or blue, you do understand the electoral college?",,
6.63468267994898E+017,More airstrikes target areas in the countryside of Hama: Hama Province: Warplanes believed to be Ru... https://t.co/da1aLY9iSL #Terrorism,0,en,More airstrikes target areas in the countryside of Hama: Hama Province: Warplanes believed to be Ru... https://t.co/da1aLY9iSL #Terrorism,,
7.34406619170279E+017,"Langs het pad van het leven blijf ik soms staan , heel even om daarna in gedachten verzonken verder te gaan.",0,nl,"I sometimes stand by the path of life, for a moment to continue in thought.",,
7.33573522346234E+017,"#يعلون: أبلغت رئيس الوزراء أنني مستقيل من الحكومة والكنيست وسآخذ استراحة من الحياة السياسية لعدم ثقتي في تصرفاته
https://t.co/F1oj3HiWo3",0,ar,"#Yaalon: I told the Prime Minister that I am resigned from the government and the Knesset and I will take a break from political life because I am not confident in his actions
https://t.co/f1oj3hiwo3",,
7.12583472209142E+017,"RT @JasmijndeKoon: @achahbarmo Kwamen nooit in een #Moskee, #blowden en pleegden #roofovervallen vóór ze overgingen tot terreur: #Moslims? denkhetniethé?",0,nl,"RT @jasmijndekoon: @ACHBarmo never came in a #moskee, #blowden and committed #roofovers before they proceeded to terror: #moslims? Thinkingniethé?",,
7.92777174126367E+017,"@stick631 @MichaelSSmithII Acc to Future Works by al-Qaeda's ext ops chief, Lone Wolf attacks are meant 2fill hole bet catastrophic attacks",0,en,"@stick631 @MichaelSSmithII Acc to Future Works by al-Qaeda's ext ops chief, Lone Wolf attacks are meant 2fill hole bet catastrophic attacks",,
7.93119232435315E+017,@UKIPNFKN can you explain this then? https://t.co/8jTodIL6gG,0,en,@UKIPNFKN can you explain this then? https://t.co/8jTodIL6gG,,
7.12662677823337E+017,British Surfing Instructor Dies In Bali https://t.co/5F2etqUDFm,0,en,British Surfing Instructor Dies In Bali https://t.co/5F2etqUDFm,,
5.63309279575147E+017,"سبحان ﷲ وبحمده عدد خلقه ورضا نفسه و زِنة عرشه ومداد كلماته.
3 مرات",0,ar,"Glory be to God and His praise the number of his creation, his pleasure, the weight of his throne and the extent of his words.
3 times",,
7.18030573583741E+017,Your Islam doesn't stop when you go to work or school and spend time around friends. Be a Muslim everywhere.,0,en,Your Islam doesn't stop when you go to work or school and spend time around friends. Be a Muslim everywhere.,,
7.93301542866608E+017,Oh Allah! help strengthen us and allow us to be into positions of power to help others.,0,en,Oh Allah! help strengthen us and allow us to be into positions of power to help others.,,
6.6568120266222E+017,RT @MahirZeynalov: Our front page tomorrow. We condemn terrorism - in 13 languages. https://t.co/5txt4V02bX,0,en,RT @MahirZeynalov: Our front page tomorrow. We condemn terrorism - in 13 languages. https://t.co/5txt4V02bX,,
5.72031163868434E+017,"RT @netanyahu: I am deeply and genuinely concerned for the security of all Israelis, for the fate of the nation, and for the fate of our people.",0,en,"RT @netanyahu: I am deeply and genuinely concerned for the security of all Israelis, for the fate of the nation, and for the fate of our people.",,
7.33780473843946E+017,"It's easy to forget that after a couple of days like these, KRS-1 is often the best remedy.",0,en,"It's easy to forget that after a couple of days like these, KRS-1 is often the best remedy.",,
5.62535187704447E+017,It's a mad 1st world problem that parents w/ full access to vaccines that save lives deliberately put other lives at risk by refusing them,0,en,It's a mad 1st world problem that parents w/ full access to vaccines that save lives deliberately put other lives at risk by refusing them,,
7.33092621929878E+017,"#بلا_حدود | وزير الخارجية الصيني يكشف أبعاد تصاعد التوتر العسكري في بحر #الصين الجنوبي
https://t.co/FqmD1x9EU8",0,ar,"#Without Borders The Chinese Foreign Minister reveals the dimensions of the escalation of military tension in the South China Sea
https://t.co/fqmd1x9eu8",,
7.19528304202617E+017,RT @AleradaNews: إتحاد عمال البترول يعلن عن إضراب شامل يبدأ يوم الأحد المقبل الساعة 7 صباحاً .. #القطاع_النفطي,0,ar,RT @Aleradanews: The Union of Petroleum Workers announces a comprehensive strike that starts next Sunday at 7 am .. #The oil sector,,
7.33981472483316E+017,RT @DreamzHammad: Pakistan Is Sinking In Debts!While IMF is Giving Instructions of Imposing Taxes on Poor #JunaidSafdarPraisesIK https://t.co/dxAstcCaI4,0,en,RT @DreamzHammad: Pakistan Is Sinking In Debts!While IMF is Giving Instructions of Imposing Taxes on Poor #JunaidSafdarPraisesIK https://t.co/dxAstcCaI4,,
5.61235209157628E+017,@Irmak_Ye ...lead us not into temptation...,0,en,@Irmak_Ye ...lead us not into temptation...,,
7.94168115760398E+017,"@Arron_banks in Aristotle:s words ""Let's start a new party with Nigel as leader and gather the 17.4million for political war""",0,en,"@Arron_banks in Aristotle:s words ""Let's start a new party with Nigel as leader and gather the 17.4million for political war""",,
7.12319125788496E+017,@PleaseVoteLeave how can they not be winning when we aren't even fighting? What's the plan Dave? Show them how upset and together we are?,0,en,@PleaseVoteLeave how can they not be winning when we aren't even fighting? What's the plan Dave? Show them how upset and together we are?,,
5.70579022842872E+017,">> Ashley from Australia.
You are a Freedom fighter, a martyr and will forever live in the hearts of the Kurdish people. ):",0,en,">> Ashley from Australia.
You are a Freedom fighter, a martyr and will forever live in the hearts of the Kurdish people. ):",,
5.61352670984679E+017,"The defeats in:
Kobane
Muqdadiya
Jalalwa
Duluiya
Sinune
Balad
Gwer
Ramadi
Amerli
Gwer
suggest that Allah hates #IslamicState
.
dawla dawlah",0,ar,"The Defeats in:
Kobane
Muqdadiya
Jalalwa
Duluiya
Sinne
BALAD
GWER
Ramadi
Ameli
GWER
SuggesT that Allah Hates #islamicsTate
.
Dawla Dawah",,
5.64471968783548E+017,"RT @polder_mujaahid: So their very deceptive nature gives a perfect cover for the greatest deception mankind has ever seen, the deception of the Dajjaal. (3.",0,en,"RT @polder_mujaahid: So their very deceptive nature gives a perfect cover for the greatest deception mankind has ever seen, the deception of the Dajjaal. (3.",,
5.6320754997803E+017,"14 fighters killed in clashes in Damascus, and the Syria helicopters  and warplanes attack areas in... http://t.co/adwsjO0K97 #Terrorism",0,en,"14 fighters killed in clashes in Damascus, and the Syria helicopters  and warplanes attack areas in... http://t.co/adwsjO0K97 #Terrorism",,
7.12415972934685E+017,"RT @AmbassadorPower: Historic: @IntlCrimCourt convicts fmr DRC rebel leader & VP Bemba of atrocities committed in #CAR, focusing on crimes of sexual violence",0,en,"RT @AmbassadorPower: Historic: @IntlCrimCourt convicts fmr DRC rebel leader & VP Bemba of atrocities committed in #CAR, focusing on crimes of sexual violence",,
7.33344872527233E+017,مسعود أوزيل يؤدي مناسك العمرة في السعودية https://t.co/F8fDLM4eTu via @rudaw_arabic,0,ar,Masoud Ozil performs Umrah rituals in Saudi Arabia https://t.co/fdlm4etu via @Rudaw_Arabic,,
7.20333638005432E+017,RT @goodbyethirdway: I'm proudly supporting Bernie Sanders because his tax plan isn't remotely scary. Don't listen to the noise. https://t.co/sohD56hcZp,0,en,RT @goodbyethirdway: I'm proudly supporting Bernie Sanders because his tax plan isn't remotely scary. Don't listen to the noise. https://t.co/sohD56hcZp,,
5.65251759103562E+017,RT @dhyanGYAN: @curdistani May GOD help France giving weapons and SUPPORT to the KURDS towards Victory over evil + Independent Kurdistan,0,en,RT @dhyanGYAN: @curdistani May GOD help France giving weapons and SUPPORT to the KURDS towards Victory over evil + Independent Kurdistan,,
5.71403948730524E+017,RT @thatdresscolor: I'm dying bruh 😂😂 http://t.co/OS52dUGuvZ,0,en,RT @thatdresscolor: I'm dying bruh 😂😂 http://t.co/OS52dUGuvZ,,
7.33411615991697E+017,RT @holland_tom: I finish @ShirazMaher's fascinating new book: the 1st I've read to offer a detailed explication of Salafi-Jihadi ideology & motivation.,0,en,RT @holland_tom: I finish @ShirazMaher's fascinating new book: the 1st I've read to offer a detailed explication of Salafi-Jihadi ideology & motivation.,,
5.61447811456049E+017,"Japan, Jordan seek news on fate of Islamic State captives http://t.co/C3L94vDPZ7 #CPVTS",0,en,"Japan, Jordan seek news on fate of Islamic State captives http://t.co/C3L94vDPZ7 #CPVTS",,
7.1293878982876E+017,Brussels Victims Named As More Details Emerge https://t.co/S1Fhc8ogdD,0,en,Brussels Victims Named As More Details Emerge https://t.co/S1Fhc8ogdD,,
7.10724979927732E+017,"القوات الامنية تمنع المواطنين من الاقتراب من #المنطقة_الخضراء
https://t.co/rwjzHAeNC3 https://t.co/E9uyefSolH",0,ar,"Security forces prevent citizens from approaching the green zone
https://t.co/rwjzhaenc3 https://t.co/e9uyfsolh",,
